snapshot_id,pipeline,fenetre_debut,fenetre_fin,version_collecte,annonce_id,url,modele,annee,type_connexion,segment,energie,reservation_instantanee,prix_jour,prix_heure,note,nb_avis,commune_recherche,commune_annonce,communes_recherche,nb_communes_matchees,rang_resultat,livraison_disponible,mon_vehicule,compte_proprietaire
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1010342,https://fr.getaround.com/location-voiture/asnieres-sur-seine/ford-fiesta-1010342?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Ford Fiesta,2017,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,60.0,,4.41,40,Puteaux,Asnieres Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1251338,https://fr.getaround.com/location-voiture/courbevoie/toyota-yaris-1251338?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Toyota Yaris,2020,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,74.0,,4.74,69,Puteaux,Courbevoie,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1650467,https://fr.getaround.com/location-voiture/asnieres-sur-seine/volkswagen-t-cross-1650467?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Volkswagen T-Cross,2024,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,89.0,,4.59,32,Puteaux,Asnieres Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1272623,https://fr.getaround.com/location-voiture/levallois-perret/peugeot-208-1272623?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2023,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,62.0,,4.23,91,Puteaux,Levallois Perret,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1678235,https://fr.getaround.com/location-voiture/colombes/skoda-fabia-1678235?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Skoda Fabia,2020,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,65.0,,4.92,13,Puteaux,Colombes,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1840526,https://fr.getaround.com/location-voiture/paris/mini-cooper-3-portes-1840526?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Mini Cooper 3 portes,2014,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,58.0,,4.7,30,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1916379,https://fr.getaround.com/location-voiture/clichy/dacia-sandero-1916379?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Dacia Sandero,2016,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,57.0,,5.0,2,Puteaux,Clichy,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1387832,https://fr.getaround.com/location-voiture/la-garenne-colombes/renault-clio-1387832?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2014,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,60.0,,4.77,71,Puteaux,La Garenne Colombes,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1518486,https://fr.getaround.com/location-voiture/levallois-perret/fiat-500-1518486?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Fiat 500,2015,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,57.0,,4.59,39,Puteaux,Levallois Perret,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1215378,https://fr.getaround.com/location-voiture/gennevilliers/toyota-yaris-hybride-1215378?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Toyota Yaris Hybride,2022,Sur rendez-vous,CITADINE,HYBRIDE,,,deduite,False,81.0,,4.99,37,Puteaux,Gennevilliers,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1802313,https://fr.getaround.com/location-voiture/courbevoie/renault-scenic-1802313?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Scenic,2015,GETAROUND CONNECT,MONOSPACE,THERMIQUE,,,deduite,False,57.0,,4.95,21,Puteaux,Courbevoie,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1512441,https://fr.getaround.com/location-voiture/gennevilliers/renault-megane-1512441?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Mégane,2013,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,58.0,,4.43,35,Puteaux,Gennevilliers,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1383571,https://fr.getaround.com/location-voiture/neuilly-sur-seine/renault-megane-1383571?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Mégane,2020,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,71.0,,4.77,70,Puteaux,Neuilly Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1897276,https://fr.getaround.com/location-voiture/saint-denis/renault-clio-societe-1897276?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Clio Société,2017,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,47.0,,5.0,4,Asnières-sur-Seine,Saint Denis,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1833452,https://fr.getaround.com/location-voiture/rueil-malmaison/renault-twingo-iii-1833452?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Twingo III,2019,GETAROUND CONNECT,MICRO_CITADINE,THERMIQUE,,,deduite,False,47.0,,4.56,9,Puteaux,Rueil Malmaison,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1636942,https://fr.getaround.com/location-voiture/asnieres-sur-seine/renault-clio-1636942?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2019,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,70.0,,4.35,36,Puteaux,Asnieres Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,825859,https://fr.getaround.com/location-voiture/paris/renault-clio-825859?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2018,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,53.0,,3.99,147,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1660563,https://fr.getaround.com/location-voiture/suresnes/peugeot-208-1660563?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2018,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,71.0,,4.83,35,Puteaux,Suresnes,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1187353,https://fr.getaround.com/location-voiture/paris/renault-clio-1187353?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2021,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,57.0,,4.61,89,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1637484,https://fr.getaround.com/location-voiture/saint-ouen-sur-seine/renault-clio-1637484?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2014,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,60.0,,4.84,45,Puteaux,Saint Ouen Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1919535,https://fr.getaround.com/location-voiture/puteaux/toyota-c-hr-hybrid-1919535?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Toyota C-HR Hybrid,2025,Sur rendez-vous,SUV_COMPACT,HYBRIDE,,,deduite,False,111.0,,5.0,2,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1133337,https://fr.getaround.com/location-voiture/courbevoie/renault-twingo-iii-1133337?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Twingo III,2015,GETAROUND CONNECT,MICRO_CITADINE,THERMIQUE,,,deduite,False,69.0,,4.92,58,Puteaux,Courbevoie,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,874448,https://fr.getaround.com/location-voiture/bois-colombes/toyota-yaris-874448?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Toyota Yaris,2019,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,74.0,,4.94,87,Puteaux,Bois Colombes,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1900721,https://fr.getaround.com/location-voiture/paris/peugeot-e-208-allure-1900721?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot e-208 Allure,2021,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,68.0,,4.0,4,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1892256,https://fr.getaround.com/location-voiture/puteaux/peugeot-208-gt-line-1892256?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208 GT Line,2021,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,78.0,,5.0,1,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1872524,https://fr.getaround.com/location-voiture/courbevoie/volkswagen-tiguan-1872524?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Volkswagen Tiguan,2018,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,103.0,,5.0,1,Puteaux,Courbevoie,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1770446,https://fr.getaround.com/location-voiture/rueil-malmaison/renault-5-e-tech-1770446?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault 5 E-Tech,2025,GETAROUND CONNECT,CITADINE,ELECTRIQUE,,,deduite,False,71.0,,3.9,10,Puteaux,Rueil Malmaison,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1783126,https://fr.getaround.com/location-voiture/paris/citroen-c3-1783126?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Citroen C3,2020,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,59.0,,4.9,21,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1769820,https://fr.getaround.com/location-voiture/paris/renault-clio-e-tech-1769820?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio E-tech,2022,GETAROUND CONNECT,CITADINE,ELECTRIQUE,,,deduite,False,65.0,,4.5,10,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1184150,https://fr.getaround.com/location-voiture/la-garenne-colombes/skoda-fabia-1184150?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Skoda Fabia,2017,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,68.0,,4.75,102,Puteaux,La Garenne Colombes,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1326860,https://fr.getaround.com/location-voiture/neuilly-sur-seine/renault-megane-1326860?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Mégane,2020,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,71.0,,4.82,47,Puteaux,Neuilly Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1895894,https://fr.getaround.com/location-voiture/asnieres-sur-seine/citroen-c3-1895894?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Citroen C3,2018,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,71.0,,,,Puteaux,Asnieres Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1285703,https://fr.getaround.com/location-voiture/paris/renault-megane-1285703?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Mégane,2018,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,69.0,,4.81,63,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1658513,https://fr.getaround.com/location-voiture/saint-ouen-sur-seine/renault-clio-1658513?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2018,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,65.0,,4.98,43,Puteaux,Saint Ouen Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1708980,https://fr.getaround.com/location-voiture/paris/renault-clio-e-tech-1708980?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio E-tech,2021,GETAROUND CONNECT,CITADINE,ELECTRIQUE,,,deduite,False,65.0,,4.59,17,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1804181,https://fr.getaround.com/location-voiture/asnieres-sur-seine/skoda-fabia-1804181?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Skoda Fabia,2016,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,63.0,,4.0,1,Puteaux,Asnieres Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,788177,https://fr.getaround.com/location-voiture/nanterre/volkswagen-polo-788177?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Volkswagen Polo,2015,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,70.0,,4.99,36,Puteaux,Nanterre,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1931910,https://fr.getaround.com/location-voiture/la-garenne-colombes/volkswagen-tiguan-1931910?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Volkswagen Tiguan,2024,Sur rendez-vous,SUV_COMPACT,THERMIQUE,,,deduite,False,127.0,,5.0,1,Puteaux,La Garenne Colombes,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1253598,https://fr.getaround.com/location-voiture/neuilly-sur-seine/nissan-pixo-1253598?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Nissan Pixo,2013,GETAROUND CONNECT,MICRO_CITADINE,THERMIQUE,,,deduite,False,60.0,,4.77,85,Puteaux,Neuilly Sur Seine,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1479656,https://fr.getaround.com/location-voiture/clichy/renault-clio-1479656?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2023,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,75.0,,4.78,56,Puteaux,Clichy,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1865184,https://fr.getaround.com/location-voiture/paris/peugeot-208-1865184?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2016,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,64.0,,4.67,12,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1631080,https://fr.getaround.com/location-voiture/levallois-perret/renault-twingo-iii-1631080?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Twingo III,2017,GETAROUND CONNECT,MICRO_CITADINE,THERMIQUE,,,deduite,False,65.0,,4.97,29,Puteaux,Levallois Perret,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1776748,https://fr.getaround.com/location-voiture/bezons/volkswagen-golf-1776748?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Volkswagen Golf,2016,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,61.0,,4.57,14,Puteaux,Bezons,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,960847,https://fr.getaround.com/location-voiture/levallois-perret/renault-clio-960847?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2014,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,60.0,,4.85,115,Puteaux,Levallois Perret,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,666328,https://fr.getaround.com/location-voiture/rueil-malmaison/fiat-500-666328?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Fiat 500,2012,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,55.0,,4.66,208,Puteaux,Rueil Malmaison,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1219231,https://fr.getaround.com/location-voiture/paris/peugeot-208-1219231?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2023,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,75.0,,3.82,42,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1496819,https://fr.getaround.com/location-voiture/paris/peugeot-208-1496819?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2020,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,57.0,,4.2,46,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1641140,https://fr.getaround.com/location-voiture/rueil-malmaison/volkswagen-golf-1641140?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Volkswagen Golf,2014,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,70.0,,4.92,65,Puteaux,Rueil Malmaison,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1510468,https://fr.getaround.com/location-voiture/colombes/opel-grandland-x-1510468?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Opel Grandland X,2019,Sur rendez-vous,NON_CLASSE,THERMIQUE,,,deduite,False,98.0,,5.0,19,Puteaux,Colombes,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1879290,https://fr.getaround.com/location-voiture/puteaux/mercedes-benz-classe-a-1879290?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Mercedes-Benz Classe A,2016,Sur rendez-vous,BERLINE,THERMIQUE,,,deduite,False,102.0,,5.0,6,Puteaux,Puteaux,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,676141,https://fr.getaround.com/location-voiture/paris/renault-clio-676141?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Clio,2016,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,48.0,,4.15,180,Puteaux,Paris,Puteaux|Asnières-sur-Seine
